	item_type	clean_name	brand	country	subtype	source_domain	weight	units	price	currency	description	full_description	url	color	extract	protein	share	kolbach	diastatic
790	malt	копченый ячменный / rauchmalz	weyermann	германия	солод копченый	beer.rf	1.0	кг	279.27	rub	базовый светлый солод окуренный на буковых дровах добавит дымный характер пиву с нотками ванили и меда. используется до 100 % в копченном пиве и в небольших пропорциях в специальных сортах пива. цвет 4 - 8 ebc базовый светлый солод окуренный на буковых дровах добавит дымный характер пиву с нотками ванили и меда. используется до 100 % в копченном пиве и в небольших пропорциях в специальных сортах пива. цвет 4 - 8 ebc	буковый копченный ячменный солод производится из немецкого высшего качества ярового ячменя. это солод придает сильный вкус и аромат букового дыма, а также нежные нотки ванили и меда. идеально подходит для копченого пива, специальных сортов пива, как раухбир и цвикельбир. также подходит для широкого круга эля и лагера. аромат: дым, ваниль, мед. стили пива: копчёный пшеничный эль, раухбир, шотландский эль, копчёный эль, копчёный портер, бамбергское копчёное пиво.	https://бир.рф/shop/263/desc/solod-kopchenyj-jachmennyj-rauchmalz-weyermann-1-kg	4.9 ebc					
791	malt	копченый пшеничный / oak smoked wheat	weyermann	германия	солод копченый	beer.rf	1.0	кг	302.81	rub	пшеничный солод дубового копчения производится из выращенной в германии высококачественной пшеницы. этот пшеничный солод известен своими дубовым дымчатым ароматом и вкусом, а также нотками ванили и меда. цвет: 4 - 6 ebc пшеничный солод дубового копчения производится из выращенной в германии высококачественной пшеницы. этот пшеничный солод известен своими дубовым дымчатым ароматом и вкусом, а также нотками ванили и меда. цвет: 4 - 6 ebc	копчёный пшеничный солод weyermann smoked wheat изготовлен из пшеницы высочайшего качества. коптится на дубовых дровах. отличается мягким, лёгким ароматом дыма. придаёт пиву сладкий солодовый вкус с нотами ванили и мёда. аромат: дубовый, дымчатый, ноты ванили и меда стили пива: подходит для пшеничного пива, конечно, как и для любого копченого стиля. также идеально подходит для польского, в последнее время возродившееся, пива в гродзицком (грэтцер) стиле.	https://бир.рф/shop/274/desc/solod-kopchenyj-pshenichnyj-oak-smoked-wheat-weyermann-1-kg	4.9 ebc					
792	malt	карахелль / carahell	weyermann	германия	солод спец. < 50 ebc	beer.rf	25.0	кг	6762.0	rub	придаёт пиву сладкий солодово-карамельный вкус и медный оттенок. обеспечивает стойкость пены. цвет 20 - 30 ebc годен до придаёт пиву сладкий солодово-карамельный вкус и медный оттенок. обеспечивает стойкость пены. цвет 20 - 30 ebc годен до	weyermann® carahell® это барабанного обжига карамельный солод изготовлены из двух-рядного немецкого ячменя, который обеспечивает более полное тело, улучшенный аромат, и увеличенную пивную пену, а также способствует более полному, округлому телу и аромату. carahell® также придает глубокий медный цвет, и нежный ноты карамели. аромат: карамельно-солодовый. стили пива: подходит для многих лагерных и элевых стилей, в частности, хафевайцена.	https://бир.рф/shop/2079/desc/solod-karakhell-carahell-weyermann-25-kg	27.9 ebc					
793	malt	карахелль / carahell	weyermann	германия	солод спец. < 50 ebc	beer.rf	1.0	кг	315.65	rub	придаёт пиву сладкий солодово-карамельный вкус и медный оттенок. обеспечивает стойкость пены. цвет 20 - 30 ebc придаёт пиву сладкий солодово-карамельный вкус и медный оттенок. обеспечивает стойкость пены. цвет 20 - 30 ebc	weyermann® carahell® это барабанного обжига карамельный солод изготовлены из двух-рядного немецкого ячменя, который обеспечивает более полное тело, улучшенный аромат, и увеличенную пивную пену, а также способствует более полному, округлому телу и аромату. carahell® также придает глубокий медный цвет, и нежный ноты карамели. аромат: карамельно-солодовый. стили пива: подходит для многих лагерных и элевых стилей, в частности, хафевайцена.	https://бир.рф/shop/265/desc/solod-karakhell-carahell-weyermann-1-kg	27.9 ebc					
794	malt	карафа спешл тип 3 / carafa special type 3	weyermann	германия	солод жженый > 500 ebc	beer.rf	0.25	кг	78.21	rub	изготовлен из ячменя с удаленной мякинной оболочкой. усиливает типичный аромат темного пива, а также цвет пива. меньше горечи, чем при использовании обычного жженого солода. цвет: 1300 - 1500 ebc изготовлен из ячменя с удаленной мякинной оболочкой. усиливает типичный аромат темного пива, а также цвет пива. меньше горечи, чем при использовании обычного жженого солода. цвет: 1300 - 1500 ebc	weyermann® carafa® special type 3 - это специальный темно-жареный солод сделанный из высококачественного ярового ячменя. солод не содержит мякинную оболочку при обжарки, что приводит к меньшему содержанию солодовой горечи в пиве, в отличие от weyermann® carafa® type 3. как не обрушенная версии carafa®, он производит богатый цвет, крепость, вкус и аромат, но без резкости и терпкости типичного жженого солода. аромат: лёгкий аромат кофе. стили пива: портер, тёмное пиво, бок, стаут, альтбир, шварцбир.	https://бир.рф/shop/721/desc/solod-karafa-speshl-tip-3-carafa-special-type-3-250-g	1427.0 ebc					
795	malt	карафа спешл тип 3 / carafa special type 3	weyermann	германия	солод жженый > 500 ebc	beer.rf	1.0	кг	264.83	rub	изготовлен из ячменя с удаленной мякинной оболочкой. усиливает типичный аромат темного пива, а также цвет пива. меньше горечи, чем при использовании обычного жженого солода. цвет: 1300 - 1500 ebc изготовлен из ячменя с удаленной мякинной оболочкой. усиливает типичный аромат темного пива, а также цвет пива. меньше горечи, чем при использовании обычного жженого солода. цвет: 1300 - 1500 ebc	weyermann® carafa® special type 3 - это специальный темно-жареный солод сделанный из высококачественного ярового ячменя. солод не содержит мякинную оболочку при обжарки, что приводит к меньшему содержанию солодовой горечи в пиве, в отличие от weyermann® carafa® type 3. как не обрушенная версии carafa®, он производит богатый цвет, крепость, вкус и аромат, но без резкости и терпкости типичного жженого солода. аромат: лёгкий аромат кофе. стили пива: портер, тёмное пиво, бок, стаут, альтбир, шварцбир.	https://бир.рф/shop/279/desc/solod-karafa-speshl-tip-3-carafa-special-type-3-1-kg	1427.0 ebc					
796	malt	арома 300 / aroma	ireks	германия	солод спец. 200-500 ebc	beer.rf	1.0	кг	257.0	rub	этот сушёный, а не жжёный солод усиливает солодовый аромат и цвет тёмных сортов пива, не придавая при этом пиву жаренный вкус. цвет 280 ebc. этот сушёный, а не жжёный солод усиливает солодовый аромат и цвет тёмных сортов пива, не придавая при этом пиву жаренный вкус. цвет 280 ebc.	солод aroma от компании ireks - это идеальное решение для усиления аромата и цвета тёмных сортов пива без добавления жареного вкуса. благодаря этому сушеному солоду, процесс достижения идеального оттенка пива становится проще. его глубокий тёмный цвет и насыщенный аромат делают его абсолютным лидером среди специальных сортов. однако, важно отметить, что пиво, приготовленное с использованием солода aroma, не только лишено обжаренного вкуса, но и раздражающего эффекта на вкусовые рецепторы. солод aroma от компании ireks - это идеальное решение для усиления аромата и цвета тёмных сортов пива без добавления жареного вкуса. благодаря этому сушеному солоду, процесс достижения идеального оттенка пива становится проще. его глубокий тёмный цвет и насыщенный аромат делают его абсолютным лидером среди специальных сортов. однако, важно отметить, что пиво, приготовленное с использованием солода aroma, не только лишено обжаренного вкуса, но и раздражающего эффекта на вкусовые рецепторы. солод aroma также придаёт напитку характерный карамельный оттенок, который обычно достигается только при использовании дорогих и трудоемких методов производства. благодаря этому солоду, пиво приобретает особенный вкус и становится ещё более привлекательным для ценителей тёмных сортов. его уникальные характеристики делают его идеальным компонентом для различных типов и стилей пива, включая темные сорта пива, немецкие фестбиры, крепкие и крафтовые сорта пива. солод aroma имеет цветность в диапазоне 260-300 ebc и может использоваться в доле засыпи от 3% до 20%. это позволяет пивовару точно контролировать интенсивность аромата и цвета в своем пиве, чтобы достичь желаемого результата. благодаря его универсальности, солод aroma от компании ireks становится незаменимым ингредиентом в процессе создания высококачественного и ароматного тёмного пива.	https://бир.рф/shop/1533/desc/solod-aroma-300-aroma-ireks-1-kg	260.0-300.0 ebc			3.0 %		
797	malt	овёс несоложенный		несоложенка	1 кг	beer.rf	1.0	кг	49.5	rub	добавка может использоваться в пивоварение для улучшения пеностойкости и придания кремовой текстуры пиву особенно в темных стилях пива. важный ингредиент для приготовления овсяного стаута. добавка может использоваться в пивоварение для улучшения пеностойкости и придания кремовой текстуры пиву особенно в темных стилях пива. важный ингредиент для приготовления овсяного стаута.		https://бир.рф/shop/1933/desc/ovjos-nesolozhennyj-1-kg						
798	malt	ячменный светлый / pilsner malt	староминский солод	россия	солод пильзенский	beer.rf	50.0	кг	4285.0	rub	пильзенский солод от староминской солодовни краснодарского края, подойдет как для производство пива, так и зерновых дистиллятов. цветность: 4 ebc пильзенский солод от староминской солодовни краснодарского края, подойдет как для производство пива, так и зерновых дистиллятов. цветность: 4 ebc	солод ячменный, полученный из специально отобранных пивоваренных сортов ячменя, проходит процесс проращивания при определенных температурных и влажностных режимах, а затем тщательно высушивается. этот высококачественный солод является основным исходным сырьем для производства пива. его высокие стандарты качества подтверждены соответствием требованиям гост 29294-2021. для удобства хранения и транспортировки солод фасуется в фирменные мешки весом 50 кг.	https://бир.рф/shop/1706/desc/colod-jachmennyj-svetlyj-pilsner-malt-starominskij-solod-50-kg	3.5-4.5 евс	81.0-82.0 %	9.0-10.0 %	100.0 %		
799	malt	ячменный светлый / pilsner malt	староминский солод	россия	солод пильзенский	beer.rf	5.0	кг	495.0	rub	пильзенский солод от староминской солодовни краснодарского края, подойдет как для производство пива, так и зерновых дистиллятов. цветность: 4 ebc пильзенский солод от староминской солодовни краснодарского края, подойдет как для производство пива, так и зерновых дистиллятов. цветность: 4 ebc	солод ячменный, полученный из специально отобранных пивоваренных сортов ячменя, проходит процесс проращивания при определенных температурных и влажностных режимах, а затем тщательно высушивается. этот высококачественный солод является основным исходным сырьем для производства пива. его высокие стандарты качества подтверждены соответствием требованиям гост 29294-2021.	https://бир.рф/shop/1714/desc/colod-jachmennyj-svetlyj-pilsner-malt-starominskij-solod-5-kg	3.5-4.5 евс	81.0-82.0 %	9.0-10.0 %	100.0 %		
800	malt	ячменный светлый / pilsner malt	староминский солод	россия	солод пильзенский	beer.rf	25.0	кг	2199.0	rub	пильзенский солод от староминской солодовни краснодарского края, подойдет как для производство пива, так и зерновых дистиллятов. цветность: 4 ebc пильзенский солод от староминской солодовни краснодарского края, подойдет как для производство пива, так и зерновых дистиллятов. цветность: 4 ebc	солод ячменный, полученный из специально отобранных пивоваренных сортов ячменя, проходит процесс проращивания при определенных температурных и влажностных режимах, а затем тщательно высушивается. этот высококачественный солод является основным исходным сырьем для производства пива. его высокие стандарты качества подтверждены соответствием требованиям гост 29294-2021. для удобства хранения и транспортировки солод фасуется в фирменные мешки весом 25 кг.	https://бир.рф/shop/1738/desc/colod-jachmennyj-svetlyj-pilsner-malt-starominskij-solod-25-kg	3.5-4.5 евс	81.0-82.0 %	9.0-10.0 %	100.0 %		
801	malt	ячменный светлый / pilsner malt	староминский солод	россия	солод пильзенский	beer.rf	1.0	кг	115.0	rub	пильзенский солод от староминской солодовни краснодарского края, подойдет как для производство пива, так и зерновых дистиллятов. цветность: 4 ebc пильзенский солод от староминской солодовни краснодарского края, подойдет как для производство пива, так и зерновых дистиллятов. цветность: 4 ebc	солод ячменный, полученный из специально отобранных пивоваренных сортов ячменя, проходит процесс проращивания при определенных температурных и влажностных режимах, а затем тщательно высушивается. этот высококачественный солод является основным исходным сырьем для производства пива. его высокие стандарты качества подтверждены соответствием требованиям гост 29294-2021.	https://бир.рф/shop/1735/desc/colod-jachmennyj-svetlyj-pilsner-malt-starominskij-solod-1-kg	3.5-4.5 евс	81.0-82.0 %	9.0-10.0 %	100.0 %		
802	malt	ржаной ферментированный	староминский солод	россия	солод ржаной	beer.rf	5.0	кг	515.0	rub	применяется в небольшом количестве для придания пиву привкуса бородинского хлеба или хлебной корочки. данный солод часто используют в приготовлении кваса. цвет 10-35 ebc применяется в небольшом количестве для придания пиву привкуса бородинского хлеба или хлебной корочки. данный солод часто используют в приготовлении кваса. цвет 10-35 ebc	ферментированный ржаной солод является важным ингредиентом в различных отраслях пищевой промышленности, таких как хлебопечение и пивоварение. он получается путем специального процесса томления проросшего солода при определенных температурных режимах. в результате этого процесса происходит ферментативный гидролиз, который придает солоду его характерный цвет, вкус и аромат. ферментированный ржаной солод широко используется в хлебопечении, где он придает хлебу особый вкус и аромат. он также является ключевым компонентом в производстве пива, где его добавление в зерновую смесь придает пиву богатый и глубокий вкус. кроме того, этот вид солода используется в процессе приготовления кваса, что добавляет ему особый характер и уникальность. ферментированный ржаной солод является важным ингредиентом в различных отраслях пищевой промышленности, таких как хлебопечение и пивоварение. он получается путем специального процесса томления проросшего солода при определенных температурных режимах. в результате этого процесса происходит ферментативный гидролиз, который придает солоду его характерный цвет, вкус и аромат. ферментированный ржаной солод широко используется в хлебопечении, где он придает хлебу особый вкус и аромат. он также является ключевым компонентом в производстве пива, где его добавление в зерновую смесь придает пиву богатый и глубокий вкус. кроме того, этот вид солода используется в процессе приготовления кваса, что добавляет ему особый характер и уникальность. цвет ферментированного ржаного солода может варьироваться от коричневого до темно-бурого оттенка. этот солод обладает кисло-сладким вкусом и ароматом, напоминающим аромат свежеиспеченного ржаного хлеба. благодаря своим уникальным свойствам, ферментированный ржаной солод является неотъемлемой частью многих рецептов и придает продуктам особую глубину вкуса и аромата. важно отметить, что ферментация ржаного солода не только придает ему характерные качества, но также способствует разложению сложных углеводов на более простые формы, что делает его более усваиваемым организмом. это позволяет получить больше питательных веществ из продуктов, содержащих ферментированный ржаной солод.	https://бир.рф/shop/1741/desc/colod-rzhanoj-fermentirovannyj-starominskij-solod-5-kg	10.0-35.0 ebc	84.0 %		30.0 %		
803	malt	ржаной ферментированный	староминский солод	россия	солод ржаной	beer.rf	17.0	кг	1495.0	rub	применяется в небольшом количестве для придания пиву привкуса бородинского хлеба или хлебной корочки. данный солод часто используют в приготовлении кваса. цвет 10-35 ebc применяется в небольшом количестве для придания пиву привкуса бородинского хлеба или хлебной корочки. данный солод часто используют в приготовлении кваса. цвет 10-35 ebc	ферментированный ржаной солод является важным ингредиентом в различных отраслях пищевой промышленности, таких как хлебопечение и пивоварение. он получается путем специального процесса томления проросшего солода при определенных температурных режимах. в результате этого процесса происходит ферментативный гидролиз, который придает солоду его характерный цвет, вкус и аромат. ферментированный ржаной солод широко используется в хлебопечении, где он придает хлебу особый вкус и аромат. он также является ключевым компонентом в производстве пива, где его добавление в зерновую смесь придает пиву богатый и глубокий вкус. кроме того, этот вид солода используется в процессе приготовления кваса, что добавляет ему особый характер и уникальность. ферментированный ржаной солод является важным ингредиентом в различных отраслях пищевой промышленности, таких как хлебопечение и пивоварение. он получается путем специального процесса томления проросшего солода при определенных температурных режимах. в результате этого процесса происходит ферментативный гидролиз, который придает солоду его характерный цвет, вкус и аромат. ферментированный ржаной солод широко используется в хлебопечении, где он придает хлебу особый вкус и аромат. он также является ключевым компонентом в производстве пива, где его добавление в зерновую смесь придает пиву богатый и глубокий вкус. кроме того, этот вид солода используется в процессе приготовления кваса, что добавляет ему особый характер и уникальность. цвет ферментированного ржаного солода может варьироваться от коричневого до темно-бурого оттенка. этот солод обладает кисло-сладким вкусом и ароматом, напоминающим аромат свежеиспеченного ржаного хлеба. благодаря своим уникальным свойствам, ферментированный ржаной солод является неотъемлемой частью многих рецептов и придает продуктам особую глубину вкуса и аромата. важно отметить, что ферментация ржаного солода не только придает ему характерные качества, но также способствует разложению сложных углеводов на более простые формы, что делает его более усваиваемым организмом. это позволяет получить больше питательных веществ из продуктов, содержащих ферментированный ржаной солод.	https://бир.рф/shop/1742/desc/colod-rzhanoj-fermentirovannyj-starominskij-solod-17-kg	10.0-35.0 ebc	84.0 %		30.0 %		
804	malt	ржаной ферментированный	староминский солод	россия	солод ржаной	beer.rf	1.0	кг	116.0	rub	применяется в небольшом количестве для придания пиву привкуса бородинского хлеба или хлебной корочки. данный солод часто используют в приготовлении кваса. цвет 10-35 ebc применяется в небольшом количестве для придания пиву привкуса бородинского хлеба или хлебной корочки. данный солод часто используют в приготовлении кваса. цвет 10-35 ebc	ферментированный ржаной солод является важным ингредиентом в различных отраслях пищевой промышленности, таких как хлебопечение и пивоварение. он получается путем специального процесса томления проросшего солода при определенных температурных режимах. в результате этого процесса происходит ферментативный гидролиз, который придает солоду его характерный цвет, вкус и аромат. ферментированный ржаной солод широко используется в хлебопечении, где он придает хлебу особый вкус и аромат. он также является ключевым компонентом в производстве пива, где его добавление в зерновую смесь придает пиву богатый и глубокий вкус. кроме того, этот вид солода используется в процессе приготовления кваса, что добавляет ему особый характер и уникальность. ферментированный ржаной солод является важным ингредиентом в различных отраслях пищевой промышленности, таких как хлебопечение и пивоварение. он получается путем специального процесса томления проросшего солода при определенных температурных режимах. в результате этого процесса происходит ферментативный гидролиз, который придает солоду его характерный цвет, вкус и аромат. ферментированный ржаной солод широко используется в хлебопечении, где он придает хлебу особый вкус и аромат. он также является ключевым компонентом в производстве пива, где его добавление в зерновую смесь придает пиву богатый и глубокий вкус. кроме того, этот вид солода используется в процессе приготовления кваса, что добавляет ему особый характер и уникальность. цвет ферментированного ржаного солода может варьироваться от коричневого до темно-бурого оттенка. этот солод обладает кисло-сладким вкусом и ароматом, напоминающим аромат свежеиспеченного ржаного хлеба. благодаря своим уникальным свойствам, ферментированный ржаной солод является неотъемлемой частью многих рецептов и придает продуктам особую глубину вкуса и аромата. важно отметить, что ферментация ржаного солода не только придает ему характерные качества, но также способствует разложению сложных углеводов на более простые формы, что делает его более усваиваемым организмом. это позволяет получить больше питательных веществ из продуктов, содержащих ферментированный ржаной солод.	https://бир.рф/shop/1717/desc/colod-rzhanoj-fermentirovannyj-starominskij-solod-1-kg	10.0-35.0 ebc	84.0 %		30.0 %		
805	malt	ржаной неферментированный	староминский солод	россия	солод ржаной	beer.rf	5.0	кг	515.0	rub	ржаной неферментированный солод является основным сырьём для производства кваса, светлого пива, алкогольных напитков, а также применяется в хлебопечении для придания сладковатого хлебного привкуса. ржаной неферментированный солод является основным сырьём для производства кваса, светлого пива, алкогольных напитков, а также применяется в хлебопечении для придания сладковатого хлебного привкуса.	ржаной неферментированный солод играет важную роль в производстве различных напитков и продуктов питания. он является основным сырьем для производства кваса, светлого пива и алкогольных напитков. кроме того, он также применяется в хлебопечении для добавления сладковатого хлебного привкуса. процесс изготовления ржаного неферментированного солода начинается с проращивания зерна ржи. затем зерно не подвергается ферментации, что позволяет сохранить наибольшее количество ферментов. ржаной неферментированный солод имеет ряд преимуществ по сравнению с другими видами солода. во-первых, он обладает более высоким содержанием ферментов, что способствует лучшему расщеплению крахмала и обеспечивает более эффективное брожение. это особенно важно при производстве алкогольных напитков, где правильное брожение играет ключевую роль в формировании вкуса и аромата. кроме того, ржаной неферментированный солод придает продуктам особый вкус и аромат. его сладковатый привкус делает хлеб более привлекательным для потребителей, а также добавляет интересные нотки в пиво и квас.	https://бир.рф/shop/1716/desc/colod-rzhanoj-nefermentirovannyj-starominskij-solod-5-kg	3.0 ebc	84.0 %				
806	malt	ржаной неферментированный	староминский солод	россия	солод ржаной	beer.rf	20.0	кг	1759.0	rub	ржаной неферментированный солод является основным сырьём для производства кваса, светлого пива, алкогольных напитков, а также применяется в хлебопечении для придания сладковатого хлебного привкуса. ржаной неферментированный солод является основным сырьём для производства кваса, светлого пива, алкогольных напитков, а также применяется в хлебопечении для придания сладковатого хлебного привкуса.	ржаной неферментированный солод играет важную роль в производстве различных напитков и продуктов питания. он является основным сырьем для производства кваса, светлого пива и алкогольных напитков. кроме того, он также применяется в хлебопечении для добавления сладковатого хлебного привкуса. процесс изготовления ржаного неферментированного солода начинается с проращивания зерна ржи. затем зерно не подвергается ферментации, что позволяет сохранить наибольшее количество ферментов. ржаной неферментированный солод имеет ряд преимуществ по сравнению с другими видами солода. во-первых, он обладает более высоким содержанием ферментов, что способствует лучшему расщеплению крахмала и обеспечивает более эффективное брожение. это особенно важно при производстве алкогольных напитков, где правильное брожение играет ключевую роль в формировании вкуса и аромата. кроме того, ржаной неферментированный солод придает продуктам особый вкус и аромат. его сладковатый привкус делает хлеб более привлекательным для потребителей, а также добавляет интересные нотки в пиво и квас.	https://бир.рф/shop/1740/desc/colod-rzhanoj-nefermentirovannyj-starominskij-solod-20-kg	3.0 ebc	84.0 %				
807	malt	ржаной неферментированный	староминский солод	россия	солод ржаной	beer.rf	1.0	кг	116.0	rub	ржаной неферментированный солод является основным сырьём для производства кваса, светлого пива, алкогольных напитков, а также применяется в хлебопечении для придания сладковатого хлебного привкуса. ржаной неферментированный солод является основным сырьём для производства кваса, светлого пива, алкогольных напитков, а также применяется в хлебопечении для придания сладковатого хлебного привкуса.	ржаной неферментированный солод играет важную роль в производстве различных напитков и продуктов питания. он является основным сырьем для производства кваса, светлого пива и алкогольных напитков. кроме того, он также применяется в хлебопечении для добавления сладковатого хлебного привкуса. процесс изготовления ржаного неферментированного солода начинается с проращивания зерна ржи. затем зерно не подвергается ферментации, что позволяет сохранить наибольшее количество ферментов. ржаной неферментированный солод имеет ряд преимуществ по сравнению с другими видами солода. во-первых, он обладает более высоким содержанием ферментов, что способствует лучшему расщеплению крахмала и обеспечивает более эффективное брожение. это особенно важно при производстве алкогольных напитков, где правильное брожение играет ключевую роль в формировании вкуса и аромата. кроме того, ржаной неферментированный солод придает продуктам особый вкус и аромат. его сладковатый привкус делает хлеб более привлекательным для потребителей, а также добавляет интересные нотки в пиво и квас.	https://бир.рф/shop/1715/desc/colod-rzhanoj-nefermentirovannyj-starominskij-solod-1-kg	3.0 ebc	84.0 %				
